Order_ID,Date,Region,State,City,Channel,Category,Brand,SKU,Units_Sold,MRP,Discount_Pct,Selling_Price,Revenue,Distributor,Sales_Rep
ORD108078,2025-11-18,East,Odisha,Bhubaneswar,Modern Trade,Dairy,DairyFresh,Butter 100g,8.0,289.08,15.8,243.41,1947.28,Dist_12,Rep_038
ORD107506,2024-10-11,East,Odisha,Bhubaneswar,E-commerce,Personal Care,FreshDay,Face Wash 100ml,13.0,268.85,7.1,249.76,3246.88,Dist_05,Rep_009
ORD103003,2025-06-04,South,Karnataka,Mysuru,General Trade,Snacks,CrunchTime,Chips 52g,12.0,112.85,19.3,91.07,1092.84,Dist_03,Rep_036
ORD105899,2025-06-07,West,Maharashtra,Pune,General Trade,Dairy,PureCow,Paneer 200g,13.0,38.86,16.1,32.6,423.8,Dist_03,Rep_011
ORD107738,2024-03-01,South,Karnataka,Bengaluru,General Trade,Personal Care,GlowSkin,Shampoo 200ml,12.0,116.35,8.6,106.34,1276.08,Dist_03,Rep_022
ORD103186,2025-11-30,North,Punjab,Amritsar,Modern Trade,Snacks,GoldenBite,Biscuits 150g,24.0,42.83,11.4,37.95,910.8,Dist_14,Rep_001
ORD106569,2024-01-21,South,Karnataka,Bengaluru,HoReCa,Dairy,DairyFresh,Ice Cream 1L,11.0,57.78,11.0,51.42,565.62,Dist_06,Rep_038
ORD103869,2024-01-10,North,Punjab,AMRITSAR,General Trade,Dairy,MooGold,Curd 400g,9.0,221.5,,208.21,1873.89,Dist_05,
ORD102500,2025-11-19,East,Odisha,Bhubaneswar,General Trade,Dairy,PureCow,Ice Cream 1L,11.0,111.47,18.5,90.85,999.35,Dist_08,Rep_040
ORD108556,2024-04-28,North,UP,Noida,E-commerce,Personal Care,GlowSkin,Face Wash 100ml,15.0,268.02,1.1,265.07,3976.05,Dist_06,Rep_017
ORD102754,2025-03-04,North,UP,Lucknow,General Trade,Snacks,GoldenBite,Namkeen 200g,8.0,68.25,11.6,60.33,482.64,Dist_12,Rep_035
ORD107883,2025-04-13,Central,Madhya Pradesh,Indore,Modern Trade,Snacks,CrunchTime,Chips 52g,9.0,40.88,14.4,34.99,314.91,Dist_15,Rep_007
ORD106238,2024-01-10,South,Karnataka,Mysuru,General Trade,Personal Care,FreshDay,Face Wash 100ml,11.0,273.26,12.5,239.1,2630.1,Dist_04,Rep_023
ORD104831,2025-02-09,South,Telangana,Hyderabad,Modern Trade,Home Care,CleanEdge,Floor Cleaner 1L,12.0,251.34,9.1,228.47,2741.64,Dist_11,Rep_025
ORD105804,2024-03-20,Central,Madhya Pradesh,Indore,E-commerce,Snacks,GoldenBite,Chips 52g,15.0,23.8,9.9,21.44,321.6,Dist_10,Rep_038
ORD101561,2024-08-26,East,Odisha,Bhubaneswar,E-commerce,Personal Care,GlowSkin,Face Wash 100ml,16.0,228.01,10.2,204.75,3276.0,Dist_14,Rep_021
ORD103521,2025-12-20,North,Punjab,Ludhiana,E-commerce,Snacks,CrunchTime,Chips 52g,9.0,13.79,4.8,13.13,118.17,Dist_06,Rep_020
ORD104061,2025-02-07,North,Punjab,Ludhiana,E-commerce,Snacks,CrunchTime,Cookies 100g,6.0,60.95,13.8,52.54,315.24,Dist_07,Rep_004
ORD103593,2024-09-28,North,Delhi,New Delhi,Modern Trade,Dairy,PureCow,Ice Cream 1L,11.0,271.29,7.6,250.67,2757.37,Dist_01,Rep_036
ORD100197,2025-03-31,West,Maharashtra,Mumbai,General Trade,Personal Care,GlowSkin,Soap 100g,14.0,48.52,1.7,47.7,667.8,Dist_02,Rep_018
ORD100031,2024-08-20,South,Telangana,Hyderabad,General Trade,Personal Care,FreshDay,Toothpaste 150g,16.0,75.37,24.9,56.6,905.6,Dist_09,Rep_026
ORD104500,2024-11-16,North,Punjab,Ludhiana,Modern Trade,Personal Care,FreshDay,Face Wash 100ml,5.0,272.11,13.0,236.74,1183.7,Dist_04,Rep_034
ORD106770,2025-05-11,East,Odisha,Bhubaneswar,E-commerce,Snacks,MunchWell,Chips 52g,15.0,112.66,1.6,110.86,1662.9,Dist_13,Rep_011
ORD108984,2025-05-01,North,UP,Noida,Modern Trade,Dairy,PureCow,Butter 100g,16.0,271.74,5.0,258.15,4130.4,Dist_14,Rep_025
ORD101498,2025-10-04,South,Telangana,Hyderabad,HoReCa,Snacks,MunchWell,Namkeen 200g,26.0,28.09,13.0,24.44,635.44,Dist_13,Rep_013
ORD105501,2025-12-30,West,Maharashtra,pune,Modern Trade,Personal Care,FreshDay,Face Wash 100ml,9.0,110.45,3.7,106.36,957.24,Dist_10,Rep_008
ORD106532,2024-07-07,North,UP,Noida,Modern Trade,Dairy,DairyFresh,Curd 400g,11.0,76.84,0.0,76.84,845.24,Dist_06,Rep_018
ORD100149,2024-04-29,North,Punjab,Amritsar,General Trade,Beverages,ChillJuice,Iced Tea 500ml,19.0,77.33,9.8,69.75,1325.25,Dist_03,Rep_018
ORD102878,2025-11-20,East,West Bengal,Kolkata,Modern Trade,Personal Care,GlowSkin,Shampoo 200ml,11.0,149.55,7.1,138.93,1528.23,Dist_04,Rep_010
ORD104586,2024-05-12,North,UP,kanpur,Modern Trade,Snacks,GoldenBite,Chips 52g,11.0,31.02,12.1,27.27,299.97,Dist_09,Rep_037
ORD104321,2025-02-06,North,UP,Noida,General Trade,Personal Care,PureLather,Toothpaste 150g,14.0,275.93,8.0,253.86,3554.04,Dist_12,Rep_006
ORD107908,2024-11-20,South,Karnataka,Mysuru,General Trade,Personal Care,FreshDay,Soap 100g,6.0,139.24,3.4,134.51,807.06,Dist_05,Rep_033
ORD108060,2025-04-25,West,Maharashtra,Mumbai,Modern Trade,Dairy,DairyFresh,Butter 100g,11.0,52.02,11.7,45.93,505.23,Dist_01,Rep_030
ORD102884,2025-09-05,North,Delhi,New Delhi,General Trade,Home Care,SparkleHome,Detergent 1kg,12.0,183.12,0.1,182.94,2195.28,Dist_02,Rep_040
ORD105474,2025-02-21,South,Karnataka,Mysuru,General Trade,Home Care,SparkleHome,Dishwash 500ml,13.0,198.85,6.3,186.32,2422.16,Dist_04,Rep_024
ORD104005,2024-04-01,Central,Chhattisgarh, Raipur ,General Trade,Dairy,PureCow,Paneer 200g,13.0,220.93,0.0,220.93,2872.09,Dist_09,Rep_020
ORD107958,2025-07-28,South,Karnataka,Bengaluru,General Trade,Beverages,FizzUp,Iced Tea 500ml,13.0,50.71,16.3,42.44,551.72,Dist_13,Rep_010
ORD107726,2024-05-02,West,Maharashtra,Pune,E-commerce,Beverages,MorningBrew,Iced Tea 500ml,17.0,90.63,17.3,74.95,1274.15,Dist_13,Rep_034
ORD101774,2024-08-14,Central,Madhya Pradesh,Indore,General Trade,Home Care,SparkleHome,Detergent 1kg,10.0,258.95,17.2,214.41,2144.1,Dist_15,Rep_023
ORD104507,2024-05-14,South,Telangana,Hyderabad,General Trade,Beverages,ChillJuice,Cola 250ml,16.0,16.88,7.7,15.58,249.28,Dist_08,Rep_038
ORD107311,2025-07-01,South,Tamil Nadu,Chennai,Modern Trade,Snacks,CrunchTime,Biscuits 150g,11.0,25.03,1.1,24.75,272.25,Dist_08,Rep_005
ORD104653,2024-10-25,South,Tamil Nadu,COIMBATORE,Modern Trade,Dairy,MooGold,Curd 400g,7.0,237.52,18.8,192.87,1350.09,Dist_03,Rep_002
ORD102005,2025-01-22,North,UP,Kanpur,General Trade,Personal Care,GlowSkin,Face Wash 100ml,14.0,181.48,1.6,178.58,2500.12,Dist_11,Rep_025
ORD103940,2025-08-29,North,UP,Kanpur,HoReCa,Beverages,ChillJuice,Juice 1L,16.0,58.86,0.0,58.86,941.76,Dist_14,Rep_004
ORD104591,2025-11-21,East,West Bengal,Kolkata,E-commerce,Snacks,GoldenBite,Chips 52g,22.0,41.57,8.1,38.2,840.4,Dist_04,Rep_036
ORD100421,2024-01-21,North,Delhi,New Delhi,Modern Trade,Beverages,ChillJuice,Cola 250ml,20.0,91.11,7.6,84.19,1683.8,Dist_08,Rep_027
ORD106097,2024-10-22,North,Punjab,Amritsar,E-commerce,Snacks,GoldenBite,Biscuits 150g,10.0,64.75,3.0,62.81,628.1,Dist_09,Rep_020
ORD108638,2024-05-16,South,Karnataka,Bengaluru,Modern Trade,Personal Care,GlowSkin,Toothpaste 150g,13.0,61.09,2.2,59.75,776.75,Dist_15,Rep_011
ORD100251,2024-12-10,Central,Madhya Pradesh,bhopal,E-commerce,Beverages,MorningBrew,Juice 1L,10.0,73.21,14.5,62.59,625.9,Dist_15,Rep_025
ORD106068,2025-11-13,Central,Madhya Pradesh,Indore,E-commerce,Home Care,SparkleHome,Floor Cleaner 1L,13.0,92.36,5.6,87.19,1133.47,Dist_15,Rep_007
ORD106536,2025-11-29,Central,Chhattisgarh,Raipur,General Trade,Beverages,MorningBrew,Juice 1L,10.0,86.71,5.1,82.29,822.9,Dist_09,Rep_009
ORD106886,2025-06-10,West,Maharashtra,Pune,E-commerce,Dairy,PureCow,Paneer 200g,15.0,59.28,13.9,51.04,765.6,Dist_01,Rep_038
ORD100477,2025-01-16,West,Maharashtra,Mumbai,General Trade,Dairy,PureCow,Paneer 200g,12.0,295.01,5.2,279.67,3356.04,Dist_11,Rep_033
ORD102132,2025-04-11,East,West Bengal,Kolkata,Modern Trade,Beverages,ChillJuice,Cola 250ml,17.0,49.8,10.6,44.52,756.84,Dist_15,Rep_005
ORD107566,2025-09-11,North,Delhi,New Delhi,Modern Trade,Dairy,DairyFresh,Butter 100g,7.0,167.16,11.1,148.61,1040.27,Dist_15,Rep_022
ORD105286,2024-02-16,Central,Chhattisgarh,Raipur,HoReCa,Snacks,GoldenBite,Cookies 100g,10.0,112.31,2.8,109.17,1091.7,Dist_08,Rep_009
ORD101321,2024-06-08,West,Maharashtra,Pune,HoReCa,Beverages,MorningBrew,Iced Tea 500ml,,103.59,,103.59,1657.44,Dist_08,
ORD102885,2024-09-28,East,Odisha,Bhubaneswar,Modern Trade,Personal Care,FreshDay,Toothpaste 150g,,67.27,,62.83,753.96,Dist_05,
ORD104413,2024-02-08,East,Odisha, Bhubaneswar ,Modern Trade,Personal Care,GlowSkin,Toothpaste 150g,18.0,144.1,0.4,143.52,2583.36,Dist_09,Rep_028
ORD102002,2024-04-27,West,Maharashtra,PUNE,Modern Trade,Dairy,DairyFresh,Curd 400g,15.0,229.74,9.7,207.46,3111.9,Dist_14,Rep_032
ORD105247,2024-07-08,East,West Bengal,KOLKATA,HoReCa,Snacks,GoldenBite,Biscuits 150g,12.0,31.38,5.2,29.75,357.0,Dist_08,Rep_005
ORD104411,2025-09-16,West,Maharashtra,Nagpur,E-commerce,Snacks,GoldenBite,Cookies 100g,12.0,41.24,9.3,37.4,448.8,Dist_07,Rep_031
ORD106396,2024-08-13,Central,Chhattisgarh,RAIPUR,E-commerce,Dairy,DairyFresh,Butter 100g,16.0,138.54,1.5,136.46,2183.36,Dist_01,Rep_010
ORD107118,2025-09-28,North,UP,Noida,E-commerce,Dairy,MooGold,Butter 100g,12.0,290.28,2.4,283.31,3399.72,Dist_02,Rep_038
ORD101679,2024-12-21,West,Gujarat,Ahmedabad,E-commerce,Dairy,MooGold,Butter 100g,7.0,55.38,1.9,54.33,380.31,Dist_02,Rep_003
ORD105018,2024-08-16,North,Delhi,New Delhi,E-commerce,Beverages,FizzUp,Energy Drink 300ml,15.0,104.06,10.6,93.03,1395.45,Dist_07,Rep_018
ORD105934,2025-02-01,Central,Chhattisgarh,Raipur,Modern Trade,Personal Care,GlowSkin,Toothpaste 150g,13.0,160.9,6.9,149.8,1947.4,Dist_14,Rep_012
ORD108473,2025-02-16,North,UP,Lucknow,General Trade,Dairy,MooGold,Curd 400g,17.0,267.51,4.8,254.67,4329.39,Dist_06,Rep_038
ORD102602,2025-03-04,Central,Chhattisgarh,Raipur,Modern Trade,Dairy,DairyFresh,Ice Cream 1L,18.0,147.27,18.5,120.03,2160.54,Dist_13,Rep_014
ORD105703,2024-12-24,East,West Bengal,Kolkata,General Trade,Beverages,ChillJuice,Cola 250ml,12.0,74.93,12.1,65.86,790.32,Dist_15,Rep_003
ORD105614,2025-01-15,West,Gujarat,Surat,General Trade,Beverages,ChillJuice,Cola 250ml,14.0,84.7,0.0,84.7,1185.8,Dist_02,Rep_014
ORD100394,2024-01-12,Central,Madhya Pradesh,Bhopal,HoReCa,Home Care,SparkleHome,Dishwash 500ml,14.0,75.14,10.8,67.02,938.28,Dist_08,Rep_025
ORD100982,2024-10-28,North,UP,Noida,Modern Trade,Home Care,CleanEdge,Dishwash 500ml,18.0,121.1,5.1,114.92,2068.56,Dist_07,Rep_016
ORD102928,2025-10-04,North,UP,Noida,E-commerce,Personal Care,PureLather,Soap 100g,14.0,138.72,1.7,136.36,1909.04,Dist_02,Rep_013
ORD100261,2024-02-02,North,Punjab,Amritsar,Modern Trade,Dairy,DairyFresh,Butter 100g,13.0,130.97,6.9,121.93,1585.09,Dist_15,Rep_008
ORD103695,2025-09-13,Central,Chhattisgarh,Raipur,General Trade,Snacks,CrunchTime,Biscuits 150g,15.0,66.1,0.0,66.1,991.5,Dist_01,Rep_024
ORD107397,2025-03-02,Central,Madhya Pradesh,Indore,Modern Trade,Dairy,DairyFresh,Butter 100g,11.0,263.39,1.1,260.49,2865.39,Dist_05,Rep_029
ORD107120,2025-04-07,South,Karnataka,Bengaluru,Modern Trade,Personal Care,PureLather,Soap 100g,15.0,268.71,12.1,236.2,3543.0,Dist_03,Rep_017
ORD100274,2025-04-03,South,Tamil Nadu,Coimbatore,HoReCa,Personal Care,PureLather,Shampoo 200ml,16.0,43.33,11.2,38.48,615.68,Dist_01,Rep_039
ORD105852,2025-05-12,West,Maharashtra,Mumbai,General Trade,Snacks,MunchWell,Biscuits 150g,14.0,96.41,9.4,87.35,1222.9,Dist_12,Rep_024
ORD106020,2025-12-17,West,Gujarat,Surat,General Trade,Dairy,DairyFresh,Milk 500ml,10.0,151.7,8.9,138.2,1382.0,Dist_08,Rep_023
ORD105702,2024-05-07,West,Maharashtra,MUMBAI,General Trade,Snacks,GoldenBite,Chips 52g,11.0,74.39,5.1,70.6,776.6,Dist_14,Rep_036
ORD103883,2024-07-04,West,Gujarat,Ahmedabad,E-commerce,Snacks,CrunchTime,Cookies 100g,15.0,35.02,0.0,35.02,525.3,Dist_03,Rep_008
ORD102945,2025-10-06,West,Gujarat,Ahmedabad,Modern Trade,Beverages,ChillJuice,Energy Drink 300ml,7.0,80.52,0.5,80.12,560.84,Dist_06,Rep_027
ORD104967,2024-10-20,South,Telangana,Hyderabad,Modern Trade,Dairy,DairyFresh,Curd 400g,14.0,202.23,11.8,178.37,2497.18,Dist_10,Rep_008
ORD106518,2024-01-09,North,Delhi,New Delhi,General Trade,Snacks,GoldenBite,Cookies 100g,15.0,21.36,13.9,18.39,275.85,Dist_08,Rep_017
ORD105639,2024-08-07,West,Gujarat,Ahmedabad,HoReCa,Dairy,MooGold,Curd 400g,4.0,280.93,9.0,255.65,1022.6,Dist_06,Rep_006
ORD108831,2024-05-15,Central,Madhya Pradesh,Bhopal,General Trade,Personal Care,GlowSkin,Toothpaste 150g,15.0,143.63,0.3,143.2,2148.0,Dist_06,Rep_016
ORD107215,2025-11-12,South,Karnataka,Bengaluru,E-commerce,Beverages,MorningBrew,Cola 250ml,8.0,85.6,4.3,81.92,655.36,Dist_14,Rep_035
ORD104645,2024-05-20,South,Telangana,Hyderabad,E-commerce,Personal Care,GlowSkin,Shampoo 200ml,12.0,184.13,9.6,166.45,1997.4,Dist_01,Rep_033
ORD104973,2025-01-29,North,Delhi,New Delhi,General Trade,Personal Care,FreshDay,Soap 100g,11.0,44.99,4.7,42.88,471.68,Dist_03,Rep_026
ORD100285,2025-11-25,East,Odisha,Bhubaneswar,Modern Trade,Snacks,GoldenBite,Cookies 100g,19.0,13.47,6.1,12.65,240.35,Dist_04,Rep_033
ORD100156,2025-02-19,East,West Bengal,Kolkata,General Trade,Personal Care,GlowSkin,Toothpaste 150g,18.0,38.79,10.8,34.6,622.8,Dist_05,Rep_018
ORD108889,2024-01-16,South,Telangana,HYDERABAD,Modern Trade,Dairy,PureCow,Paneer 200g,8.0,217.39,0.0,217.39,1739.12,Dist_04,Rep_030
ORD101671,2024-08-26,South,Karnataka,Bengaluru,General Trade,Snacks,MunchWell,Biscuits 150g,6.0,74.88,1.0,74.13,444.78,Dist_10,Rep_034
ORD102067,2025-02-21,Central,Madhya Pradesh,Bhopal,Modern Trade,Personal Care,GlowSkin,Shampoo 200ml,7.0,229.97,9.5,208.12,1456.84,Dist_13,Rep_002
ORD101818,2024-12-24,West,Maharashtra,Mumbai,E-commerce,Home Care,CleanEdge,Detergent 1kg,9.0,90.47,0.0,90.47,814.23,Dist_08,Rep_020
ORD104689,2024-12-18,West,Gujarat,Ahmedabad,HoReCa,Beverages,FizzUp,Energy Drink 300ml,13.0,24.19,10.7,21.6,280.8,Dist_07,Rep_035
ORD100476,2024-03-02,North,UP,Lucknow,General Trade,Home Care,SparkleHome,Floor Cleaner 1L,8.0,82.95,5.7,78.22,625.76,Dist_15,Rep_024
ORD108176,2024-10-07,South,Tamil Nadu,chennai,General Trade,Dairy,PureCow,Paneer 200g,8.0,64.75,5.3,61.32,490.56,Dist_02,Rep_022
ORD102745,2025-10-28,Central,Madhya Pradesh,Bhopal,Modern Trade,Dairy,MooGold,Paneer 200g,13.0,124.66,7.2,115.68,1503.84,Dist_08,Rep_021
ORD101449,2024-09-15,Central,Chhattisgarh,raipur,General Trade,Home Care,CleanEdge,Detergent 1kg,8.0,171.13,9.2,155.39,1243.12,Dist_02,Rep_031
ORD101201,2024-07-07,South,Karnataka,Mysuru,Modern Trade,Personal Care,GlowSkin,Toothpaste 150g,12.0,60.95,5.7,57.48,689.76,Dist_06,Rep_038
ORD103359,2025-01-17,East,West Bengal,Kolkata,Modern Trade,Dairy,PureCow,Ice Cream 1L,11.0,175.07,8.6,160.01,1760.11,Dist_15,Rep_009
ORD108787,2025-11-26,East,Odisha,Bhubaneswar,HoReCa,Snacks,GoldenBite,Cookies 100g,20.0,81.69,13.4,70.74,1414.8,Dist_02,Rep_009
ORD103687,2025-05-27,Central,Madhya Pradesh,Bhopal,Modern Trade,Snacks,MunchWell,Biscuits 150g,6.0,40.59,0.0,40.59,243.54,Dist_04,Rep_040
ORD103479,2025-10-08,South,Telangana,Hyderabad,General Trade,Beverages,FizzUp,Energy Drink 300ml,8.0,63.15,9.6,57.09,456.72,Dist_11,Rep_021
ORD104429,2024-02-26,West,Gujarat,Ahmedabad,General Trade,Dairy,MooGold,Milk 500ml,15.0,136.03,8.1,125.01,1875.15,Dist_02,Rep_028
ORD104712,2025-04-01,West,Maharashtra,Pune,HoReCa,Personal Care,FreshDay,Soap 100g,10.0,78.67,15.2,66.71,667.1,Dist_03,Rep_010
ORD101747,2025-05-10,West,Gujarat,Surat,Modern Trade,Home Care,SparkleHome,Floor Cleaner 1L,7.0,178.66,2.5,174.19,1219.33,Dist_12,Rep_007
ORD103064,2024-05-05,East,Odisha,Bhubaneswar,Modern Trade,Snacks,GoldenBite,Chips 52g,12.0,103.26,4.9,98.2,1178.4,Dist_07,Rep_029
ORD105679,2025-01-15,North,UP,Kanpur,General Trade,Home Care,SparkleHome,Floor Cleaner 1L,10.0,150.88,11.1,134.13,1341.3,Dist_01,Rep_039
ORD102862,2024-11-10,Central,Madhya Pradesh,Bhopal,General Trade,Beverages,ChillJuice,Cola 250ml,11.0,84.71,13.6,73.19,805.09,Dist_04,Rep_020
ORD101641,2024-10-07,North,Delhi,New Delhi,General Trade,Dairy,MooGold,Milk 500ml,14.0,263.78,16.3,220.78,3090.92,Dist_05,Rep_018
ORD100665,2025-04-11,South,Karnataka,Bengaluru,General Trade,Snacks,MunchWell,Chips 52g,16.0,116.34,17.6,95.86,1533.76,Dist_06,Rep_002
ORD106883,2025-01-22,West,Gujarat,Surat,General Trade,Personal Care,GlowSkin,Face Wash 100ml,19.0,260.64,16.7,217.11,4125.09,Dist_08,Rep_007
ORD103144,2025-08-05,Central,Madhya Pradesh,Bhopal,Modern Trade,Dairy,DairyFresh,Curd 400g,18.0,146.44,3.3,141.61,2548.98,Dist_15,Rep_007
ORD105418,2025-07-01,North,UP,Kanpur,General Trade,Home Care,SparkleHome,Detergent 1kg,11.0,229.35,8.7,209.4,2303.4,Dist_08,Rep_010
ORD102988,2025-11-18,East,West Bengal,Kolkata,E-commerce,Beverages,ChillJuice,Juice 1L,9.0,75.14,14.8,64.02,576.18,Dist_14,Rep_019
ORD103602,2025-03-08,South,Telangana,Hyderabad,General Trade,Snacks,MunchWell,Biscuits 150g,15.0,57.44,16.3,48.08,721.2,Dist_11,Rep_008
ORD101466,2024-06-01,North,Delhi,New Delhi,E-commerce,Personal Care,FreshDay,Toothpaste 150g,6.0,44.76,5.5,42.3,253.8,Dist_10,Rep_005
ORD104388,2025-06-04,West,Gujarat,Surat,General Trade,Beverages,FizzUp,Iced Tea 500ml,8.0,48.38,11.3,42.91,343.28,Dist_10,Rep_010
ORD102605,2025-07-14,South,Karnataka,Bengaluru,E-commerce,Snacks,GoldenBite,Chips 52g,,17.59,,16.75,301.5,Dist_05,
ORD103073,2025-07-18,North,Punjab,Amritsar,General Trade,Home Care,SparkleHome,Floor Cleaner 1L,16.0,55.13,4.6,52.59,841.44,Dist_04,Rep_014
ORD106389,2025-01-15,East,Odisha,Bhubaneswar,E-commerce,Snacks,GoldenBite,Biscuits 150g,9.0,10.85,4.7,10.34,93.06,Dist_15,Rep_038
ORD101795,2025-11-12,Central,Madhya Pradesh,Bhopal,General Trade,Personal Care,GlowSkin,Face Wash 100ml,10.0,252.98,8.0,232.74,2327.4,Dist_09,Rep_010
ORD100634,2024-06-30,West,Maharashtra,Mumbai,E-commerce,Beverages,MorningBrew,Cola 250ml,16.0,108.95,2.0,106.77,1708.32,Dist_02,Rep_009
ORD106334,2024-10-19,South,Karnataka,Mysuru,Modern Trade,Personal Care,PureLather,Face Wash 100ml,14.0,219.48,3.4,212.02,2968.28,Dist_13,Rep_014
ORD100002,2025-10-11,North,Punjab,Ludhiana,E-commerce,Personal Care,FreshDay,Shampoo 200ml,13.0,118.63,15.3,100.48,1306.24,Dist_11,Rep_034
ORD102302,2025-02-26,West,Maharashtra,mumbai,HoReCa,Beverages,FizzUp,Juice 1L,19.0,81.95,8.0,75.39,1432.41,Dist_09,Rep_003
ORD103229,2025-03-24,South,Tamil Nadu,Chennai,Modern Trade,Personal Care,PureLather,Face Wash 100ml,17.0,69.5,5.9,65.4,1111.8,Dist_15,Rep_030
ORD107188,2025-03-14,North,UP,Kanpur,E-commerce,Home Care,CleanEdge,Detergent 1kg,14.0,65.59,21.9,51.23,717.22,Dist_15,Rep_004
ORD102224,2025-06-09,North,Punjab,Ludhiana,HoReCa,Dairy,MooGold,Milk 500ml,12.0,150.1,12.0,132.09,1585.08,Dist_03,Rep_009
ORD100095,2025-06-26,South,Karnataka,Bengaluru,E-commerce,Personal Care,PureLather,Shampoo 200ml,13.0,255.99,3.5,247.03,3211.39,Dist_02,Rep_021
ORD105748,2025-03-18,North,Delhi,New Delhi,General Trade,Snacks,GoldenBite,Namkeen 200g,7.0,46.0,6.3,43.1,301.7,Dist_05,Rep_022
ORD101035,2025-05-18,North,UP,Noida,Modern Trade,Snacks,CrunchTime,Namkeen 200g,9.0,60.0,8.9,54.66,491.94,Dist_05,Rep_037
ORD103922,2025-01-13,North,UP,lucknow,General Trade,Dairy,DairyFresh,Milk 500ml,13.0,109.34,7.1,101.58,1320.54,Dist_11,Rep_028
ORD103485,2025-12-08,South,Telangana,Hyderabad,General Trade,Snacks,CrunchTime,Cookies 100g,12.0,95.72,8.3,87.78,1053.36,Dist_09,Rep_004
ORD101599,2025-11-27,East,West Bengal,KOLKATA,General Trade,Personal Care,PureLather,Toothpaste 150g,17.0,168.52,8.3,154.53,2627.01,Dist_02,Rep_012
ORD100591,2025-12-02,North,Delhi,New Delhi,HoReCa,Beverages,ChillJuice,Juice 1L,11.0,121.03,7.7,111.71,1228.81,Dist_10,Rep_006
ORD106076,2024-01-26,North,Punjab,Ludhiana,E-commerce,Personal Care,FreshDay,Toothpaste 150g,10.0,207.75,9.1,188.84,1888.4,Dist_15,Rep_004
ORD100246,2025-06-03,West,Gujarat,Ahmedabad,Modern Trade,Home Care,CleanEdge,Floor Cleaner 1L,6.0,67.84,8.1,62.34,374.04,Dist_02,Rep_028
ORD103980,2025-09-23,North,UP,Kanpur,Modern Trade,Home Care,SparkleHome,Dishwash 500ml,15.0,173.92,6.2,163.14,2447.1,Dist_01,Rep_021
ORD105019,2024-06-24,North,Punjab,Ludhiana,E-commerce,Dairy,DairyFresh,Milk 500ml,12.0,217.11,6.1,203.87,2446.44,Dist_13,Rep_018
ORD107731,2024-04-07,North,UP,Noida,General Trade,Beverages,MorningBrew,Juice 1L,28.0,137.01,12.6,119.75,3353.0,Dist_14,Rep_017
ORD105750,2025-08-16,East,West Bengal,Kolkata,Modern Trade,Dairy,DairyFresh,Butter 100g,10.0,173.27,1.3,171.02,1710.2,Dist_07,Rep_012
ORD107813,2025-08-31,North,UP,Lucknow,General Trade,Home Care,SparkleHome,Detergent 1kg,11.0,88.96,5.1,84.42,928.62,Dist_09,Rep_035
ORD106642,2025-08-12,North,Punjab,Ludhiana,General Trade,Dairy,MooGold,Paneer 200g,11.0,40.96,0.2,40.88,449.68,Dist_14,Rep_015
ORD101001,2024-07-24,North,Delhi,New Delhi,Modern Trade,Dairy,MooGold,Milk 500ml,15.0,198.26,9.9,178.63,2679.45,Dist_08,Rep_005
ORD103539,2025-03-18,South,Telangana,Hyderabad,Modern Trade,Home Care,SparkleHome,Floor Cleaner 1L,6.0,70.61,11.5,62.49,374.94,Dist_01,Rep_018
ORD103188,2025-01-27,Central,Madhya Pradesh,Bhopal,E-commerce,Dairy,MooGold,Butter 100g,13.0,260.21,,260.21,3382.73,Dist_01,Rep_036
ORD107957,2025-09-24,South,Karnataka,Bengaluru,General Trade,Beverages,ChillJuice,Iced Tea 500ml,11.0,67.6,0.0,67.6,743.6,Dist_02,Rep_009
ORD103601,2025-01-27,South,Tamil Nadu,Coimbatore,General Trade,Snacks,CrunchTime,Biscuits 150g,15.0,48.04,8.9,43.76,656.4,Dist_05,Rep_031
ORD100892,2024-01-13,East,West Bengal,Kolkata,E-commerce,Dairy,PureCow,Milk 500ml,9.0,188.38,9.2,171.05,1539.45,Dist_05,Rep_033
ORD101179,2024-12-04,Central,Madhya Pradesh,Bhopal,General Trade,Beverages,ChillJuice,Energy Drink 300ml,14.0,142.05,6.9,132.25,1851.5,Dist_13,Rep_021
ORD101523,2024-03-27,Central,Chhattisgarh,Raipur,General Trade,Dairy,PureCow,Curd 400g,17.0,170.14,0.0,170.14,2892.38,Dist_06,Rep_030
ORD101791,2024-04-26,North,UP,Noida,General Trade,Dairy,PureCow,Paneer 200g,11.0,232.43,15.7,195.94,2155.34,Dist_14,Rep_026
ORD101171,2025-05-28,North,UP,Kanpur,General Trade,Personal Care,PureLather,Shampoo 200ml,9.0,103.74,4.2,99.38,894.42,Dist_02,Rep_027
ORD105710,2024-01-01,South,Karnataka,Bengaluru,Modern Trade,Dairy,MooGold,Butter 100g,9.0,171.22,15.1,145.37,1308.33,Dist_01,Rep_025
ORD104484,2024-07-20,West,Maharashtra,Mumbai,E-commerce,Dairy,MooGold,Butter 100g,12.0,306.6,9.1,278.7,3344.4,Dist_07,Rep_035
ORD105027,2025-08-13,South,Telangana,Hyderabad,General Trade,Dairy,DairyFresh,Butter 100g,12.0,223.74,18.3,182.8,2193.6,Dist_13,Rep_032
ORD108035,2025-05-22,North,Delhi,New Delhi,General Trade,Snacks,CrunchTime,Chips 52g,17.0,56.24,10.5,50.33,855.61,Dist_15,Rep_026
